,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
17853300,0.23493827,111.0444658,,,0.0001,0.0002
17854200,0.218639802,111.0444658,,,0.0001,0.0002
17855100,0.243098163,108.7297925,,,0.0001,0.0002
17856000,0.282257461,90.28860985,,,0.0001,0.0002
17856900,0.305427023,90.28860985,,,0.0001,0.0002
17857800,0.293100949,98.60671272,,,0.0001,0.0002
17858700,0.273344776,101.1377115,,,0.0001,0.0002
17859600,0.252535187,110.9645384,,,0.0001,0.0002
17860500,0.228930463,88.8315781,,,0.0001,0.0002
17861400,0.203406758,193.5887411,,,0.0001,0.0002
17862300,0.177036408,193.5887411,,,0.0001,0.0002
17863200,0.15233646,144.6175677,,,0.0001,0.0002
17864100,0.128101144,127.5338469,,,0.0001,0.0002
17865000,0.104604201,127.5338469,,,0.0001,0.0002
17865900,0.081802195,175.6496718,,,0.0001,0.0002
17866800,0.060950099,330.5767349,,,0.0001,0.0002
17867700,0.049875396,330.5767349,,,0.0001,0.0002
17868600,0.040642493,164.6618171,,,0.0001,0.0002
17869500,0.031904645,140.8330248,,,0.0001,0.0002
17870400,0.022947898,157.8947746,,,0.0001,0.0002
17871300,0.009559094,196.2148009,,,0.0001,0.0002
17872200,0,159.6638217,,,0.0001,0.0002
17873100,0,169.6275487,,,0.0001,0.0002
17874000,0,169.5516533,,,0.0001,0.0002
17874900,0,102.3729125,,,0.0001,0.0002
17875800,0,102.3729125,,,0.0001,0.0002
17876700,0,109.2049819,,,0.0001,0.0002
17877600,0,101.9307044,,,0.0001,0.0002
17878500,0,101.9307044,,,0.0001,0.0002
17879400,0,84.46168574,,,0.0001,0.0002
17880300,0,63.65851824,,,0.0001,0.0002
17881200,0,64.26260626,,,0.0001,0.0002
17882100,0,55.40818499,,,0.0001,0.0002
17883000,0,62.17590912,,,0.0001,0.0002
17883900,0,62.17590912,,,0.0001,0.0002
17884800,0,67.6271638,,,0.0001,0.0002
17885700,0,69.73601321,,,0.0001,0.0002
17886600,0,69.73601321,,,0.0001,0.0002
17887500,0,68.28945495,,,0.0001,0.0002
17888400,0,69.31326002,,,0.0001,0.0002
17889300,0,69.31326002,,,0.0001,0.0002
17890200,0,73.02650756,,,0.0001,0.0002
17891100,0,75.49376419,,,0.0001,0.0002
17892000,0,77.35488924,,,0.0001,0.0002
17892900,0,76.31216855,,,0.0001,0.0002
17893800,0,86.55169526,,,0.0001,0.0002
17894700,0,86.55169526,,,0.0001,0.0002
17895600,0,87.70034203,,,0.0001,0.0002
17896500,0,107.728762,,,0.0001,0.0002
17897400,0,107.728762,,,0.0001,0.0002
17898300,0,111.9813263,,,0.0001,0.0002
17899200,0,106.9402548,,,0.0001,0.0002
17900100,0,106.9402548,,,0.0001,0.0002
17901000,0.001801031,126.1962057,,,0.0001,0.0002
17901900,0.006688801,216.3763371,,,0.0001,0.0002
17902800,0.009752344,219.950486,,,0.0001,0.0002
17903700,0.012644857,308.500203,,,0.0001,0.0002
17904600,0.016635547,207.7648787,,,0.0001,0.0002
17905500,0.021369092,207.7648787,,,0.0001,0.0002
17906400,0.02692735,258.5998179,,,0.0001,0.0002
17907300,0.033572539,238.9971944,,,0.0001,0.0002
17908200,0.041561399,238.9971944,,,0.0001,0.0002
17909100,0.050829513,181.4949094,,,0.0001,0.0002
17910000,0.060882885,192.3011045,,,0.0001,0.0002
17910900,0.071200351,192.3011045,,,0.0001,0.0002
17911800,0.08157508,343.4466103,,,0.0001,0.0002
17912700,0.093202927,329.3085133,,,0.0001,0.0002
17913600,0.106674952,290.3532575,,,0.0001,0.0002
17914500,0.120853991,218.1451007,,,0.0001,0.0002
17915400,0.128990017,273.4599162,,,0.0001,0.0002
17916300,0.119172692,273.4599162,,,0.0001,0.0002
17917200,0.1038888,207.9571929,,,0.0001,0.0002
17918100,0.096530386,138.2721861,,,0.0001,0.0002
17919000,0.106764269,130.4916987,,,0.0001,0.0002
17919900,0.131026408,138.1636852,,,0.0001,0.0002
17920800,0.160576325,195.6255068,,,0.0001,0.0002
17921700,0.190930839,195.6255068,,,0.0001,0.0002
17922600,0.236563763,165.8376094,,,0.0001,0.0002
17923500,0.287236511,128.5428298,,,0.0001,0.0002
17924400,0.34150549,132.0164562,,,0.0001,0.0002
17925300,0.38552549,128.517234,,,0.0001,0.0002
17926200,0.429316874,116.3644897,,,0.0001,0.0002
17927100,0.460086585,116.3644897,,,0.0001,0.0002
17928000,0.49595678,80.03597554,,,0.0001,0.0002
17928900,0.524494798,72.96654354,,,0.0001,0.0002
17929800,0.540687755,73.26274268,,,0.0001,0.0002
17930700,0.477652665,79.0213147,,,0.0001,0.0002
17931600,0.367794515,78.20542165,,,0.0001,0.0002
17932500,0.270626657,86.14258813,,,0.0001,0.0002
17933400,0.244235641,103.8063676,,,0.0001,0.0002
17934300,0.228535331,102.7317449,,,0.0001,0.0002
17935200,0.213675086,96.16228908,,,0.0001,0.0002
17936100,0.208649047,107.7785065,,,0.0001,0.0002
17937000,0.215850203,93.34697194,,,0.0001,0.0002
17937900,0.227345653,93.34697194,,,0.0001,0.0002
17938800,0.239855091,113.89528,,,0.0001,0.0002
17939700,0.251071305,111.0695704,,,0.0001,0.0002
17940600,0.252752631,111.0695704,,,0.0001,0.0002
17941500,0.254043291,108.7539784,,,0.0001,0.0002
17942400,0.258120026,90.313292,,,0.0001,0.0002
17943300,0.256329872,90.313292,,,0.0001,0.0002
17944200,0.250810577,98.630983,,,0.0001,0.0002
17945100,0.239854965,101.1623495,,,0.0001,0.0002
17946000,0.227545607,110.9892531,,,0.0001,0.0002
17946900,0.210501312,88.85594937,,,0.0001,0.0002
17947800,0.19290585,193.6146863,,,0.0001,0.0002
17948700,0.173903709,193.6146863,,,0.0001,0.0002
17949600,0.154676037,143.0039104,,,0.0001,0.0002
17950500,0.131807119,125.7891169,,,0.0001,0.0002
17951400,0.107596528,125.7891169,,,0.0001,0.0002
17952300,0.082913583,175.6739574,,,0.0001,0.0002
17953200,0.060253926,330.5931282,,,0.0001,0.0002
17954100,0.04787331,330.5931282,,,0.0001,0.0002
17955000,0.036573041,164.6949662,,,0.0001,0.0002
17955900,0.021884409,141.3263992,,,0.0001,0.0002
17956800,0.010509729,142.2156851,,,0.0001,0.0002
17957700,0.003788895,196.2756094,,,0.0001,0.0002
17958600,0,159.7413461,,,0.0001,0.0002
17959500,0,159.7413461,,,0.0001,0.0002
17960400,0,169.5178645,,,0.0001,0.0002
17961300,0,102.7063891,,,0.0001,0.0002
17962200,0,102.7063891,,,0.0001,0.0002
17963100,0,109.3670081,,,0.0001,0.0002
17964000,0,102.6391099,,,0.0001,0.0002
17964900,0,102.6391099,,,0.0001,0.0002
17965800,0,86.80296364,,,0.0001,0.0002
17966700,0,67.35481966,,,0.0001,0.0002
17967600,0,68.93182892,,,0.0001,0.0002
17968500,0,62.83090524,,,0.0001,0.0002
17969400,0,71.59623385,,,0.0001,0.0002
17970300,0,71.59623385,,,0.0001,0.0002
17971200,0,78.99728876,,,0.0001,0.0002
17972100,0,82.65685161,,,0.0001,0.0002
17973000,0,82.65685161,,,0.0001,0.0002
17973900,0,83.03218509,,,0.0001,0.0002
17974800,0,85.95086976,,,0.0001,0.0002
17975700,0,85.95086976,,,0.0001,0.0002
17976600,0,92.8760052,,,0.0001,0.0002
17977500,0,98.7702008,,,0.0001,0.0002
17978400,0,101.8863937,,,0.0001,0.0002
17979300,0,100.7275055,,,0.0001,0.0002
17980200,0,111.7158786,,,0.0001,0.0002
17981100,0,111.7158786,,,0.0001,0.0002
17982000,0,112.8518785,,,0.0001,0.0002
17982900,0,128.767659,,,0.0001,0.0002
17983800,0,128.767659,,,0.0001,0.0002
17984700,0,132.3080018,,,0.0001,0.0002
17985600,0,124.8506354,,,0.0001,0.0002
17986500,0,124.8506354,,,0.0001,0.0002
17987400,0,163.4066477,,,0.0001,0.0002
17988300,0.005399178,226.8616043,,,0.0001,0.0002
17989200,0.018552649,228.6589676,,,0.0001,0.0002
17990100,0.035647546,315.1152018,,,0.0001,0.0002
17991000,0.056210436,211.7229703,,,0.0001,0.0002
17991900,0.079991266,211.7229703,,,0.0001,0.0002
17992800,0.105387705,259.9499376,,,0.0001,0.0002
17993700,0.133205724,235.916661,,,0.0001,0.0002
17994600,0.163882878,235.916661,,,0.0001,0.0002
17995500,0.197485572,177.7045886,,,0.0001,0.0002
17996400,0.231973815,186.3008558,,,0.0001,0.0002
17997300,0.264987129,186.3008558,,,0.0001,0.0002
17998200,0.294895555,339.0721162,,,0.0001,0.0002
17999100,0.324286093,323.8096712,,,0.0001,0.0002
18000000,0.353235036,284.7902775,,,0.0001,0.0002
18000900,0.381636353,211.5113376,,,0.0001,0.0002
18001800,0.408238886,266.4411546,,,0.0001,0.0002
18002700,0.433951257,266.4411546,,,0.0001,0.0002
18003600,0.459265547,205.5426203,,,0.0001,0.0002
18004500,0.484478854,130.0363749,,,0.0001,0.0002
18005400,0.509484014,130.0363749,,,0.0001,0.0002
18006300,0.531947182,132.2837011,,,0.0001,0.0002
18007200,0.552890446,195.5485992,,,0.0001,0.0002
18008100,0.574161654,175.5535955,,,0.0001,0.0002
18009000,0.590366837,148.8394655,,,0.0001,0.0002
18009900,0.569069026,123.2322219,,,0.0001,0.0002
18010800,0.524249885,126.7988151,,,0.0001,0.0002
18011700,0.498542176,123.9772558,,,0.0001,0.0002
18012600,0.50689472,111.8978332,,,0.0001,0.0002
18013500,0.524692984,111.8978332,,,0.0001,0.0002
18014400,0.543027787,75.69638294,,,0.0001,0.0002
18015300,0.565062436,69.0778539,,,0.0001,0.0002
18016200,0.575301264,69.0778539,,,0.0001,0.0002
18017100,0.581679358,75.24257448,,,0.0001,0.0002
18018000,0.585010099,74.52332011,,,0.0001,0.0002
18018900,0.585684778,74.52332011,,,0.0001,0.0002
18019800,0.57578838,88.17779102,,,0.0001,0.0002
18020700,0.518968065,98.96733172,,,0.0001,0.0002
18021600,0.435238358,92.49974859,,,0.0001,0.0002
18022500,0.365015783,105.1685451,,,0.0001,0.0002
18023400,0.342900293,90.87647725,,,0.0001,0.0002
18024300,0.347624947,93.95777798,,,0.0001,0.0002
18025200,0.363791139,111.4917548,,,0.0001,0.0002
18026100,0.364230244,108.929009,,,0.0001,0.0002
18027000,0.340547766,108.929009,,,0.0001,0.0002
18027900,0.299320216,106.6320039,,,0.0001,0.0002
18028800,0.260295749,88.7118895,,,0.0001,0.0002
18029700,0.228908027,88.7118895,,,0.0001,0.0002
18030600,0.212221326,97.93268977,,,0.0001,0.0002
18031500,0.201717073,100.5747559,,,0.0001,0.0002
18032400,0.192178498,110.4319438,,,0.0001,0.0002
18033300,0.18006906,88.54942473,,,0.0001,0.0002
18034200,0.16322681,193.3177142,,,0.0001,0.0002
18035100,0.146581285,167.470213,,,0.0001,0.0002
18036000,0.128296998,144.7450655,,,0.0001,0.0002
18036900,0.109423675,125.7695168,,,0.0001,0.0002
18037800,0.089826024,125.7695168,,,0.0001,0.0002
18038700,0.069351004,175.6844171,,,0.0001,0.0002
18039600,0.049896132,330.6425831,,,0.0001,0.0002
18040500,0.035177236,330.6425831,,,0.0001,0.0002
18041400,0.022137051,164.7095013,,,0.0001,0.0002
18042300,0.012665679,140.86911,,,0.0001,0.0002
18043200,0.005814961,142.2166901,,,0.0001,0.0002
18044100,0.000998862,196.2684353,,,0.0001,0.0002
18045000,0,159.6563411,,,0.0001,0.0002
18045900,0,159.6563411,,,0.0001,0.0002
18046800,0,169.5481511,,,0.0001,0.0002
18047700,0,103.0730595,,,0.0001,0.0002
18048600,0,103.0730595,,,0.0001,0.0002
18049500,0,109.0191899,,,0.0001,0.0002
18050400,0,109.1021246,,,0.0001,0.0002
18051300,0,109.1021246,,,0.0001,0.0002
18052200,0,98.60729616,,,0.0001,0.0002
18053100,0,66.14828116,,,0.0001,0.0002
18054000,0,63.08130123,,,0.0001,0.0002
18054900,0,54.95125505,,,0.0001,0.0002
18055800,0,74.99556333,,,0.0001,0.0002
18056700,0,74.99556333,,,0.0001,0.0002
18057600,0,154.3442391,,,0.0001,0.0002
18058500,0,96.138035,,,0.0001,0.0002
18059400,0,96.138035,,,0.0001,0.0002
18060300,0,70.96634473,,,0.0001,0.0002
18061200,0,82.99284292,,,0.0001,0.0002
18062100,0,82.99284292,,,0.0001,0.0002
18063000,0,71.54357978,,,0.0001,0.0002
18063900,0,62.03493206,,,0.0001,0.0002
18064800,0,62.43693124,,,0.0001,0.0002
18065700,0,57.51681521,,,0.0001,0.0002
18066600,0,67.51203747,,,0.0001,0.0002
18067500,0,67.51203747,,,0.0001,0.0002
18068400,0,66.2610568,,,0.0001,0.0002
18069300,0,71.36510011,,,0.0001,0.0002
18070200,0,71.36510011,,,0.0001,0.0002
18071100,0,66.87532805,,,0.0001,0.0002
18072000,0,71.0619006,,,0.0001,0.0002
18072900,0,71.0619006,,,0.0001,0.0002
18073800,0.000820821,64.17893111,,,0.0001,0.0002
18074700,0.005138658,67.20281291,,,0.0001,0.0002
18075600,0.008626169,68.20178154,,,0.0001,0.0002
18076500,0.012807039,68.97078275,,,0.0001,0.0002
18077400,0.020590458,81.53381752,,,0.0001,0.0002
18078300,0.033553765,81.53381752,,,0.0001,0.0002
18079200,0.05590715,75.68355687,,,0.0001,0.0002
18080100,0.091891655,101.713568,,,0.0001,0.0002
18081000,0.117180567,101.713568,,,0.0001,0.0002
18081900,0.129141996,76.30668624,,,0.0001,0.0002
18082800,0.137204378,99.12387457,,,0.0001,0.0002
18083700,0.150080603,99.12387457,,,0.0001,0.0002
18084600,0.179193431,174.196007,,,0.0001,0.0002
18085500,0.215844613,240.5349985,,,0.0001,0.0002
18086400,0.258688225,206.4588786,,,0.0001,0.0002
18087300,0.295360983,189.2492019,,,0.0001,0.0002
18088200,0.324998447,211.7239553,,,0.0001,0.0002
18089100,0.351946512,211.7239553,,,0.0001,0.0002
18090000,0.377368272,231.8889601,,,0.0001,0.0002
18090900,0.401338047,277.0222195,,,0.0001,0.0002
18091800,0.428250916,277.0222195,,,0.0001,0.0002
18092700,0.434515566,325.8191899,,,0.0001,0.0002
18093600,0.442939229,376.7236622,,,0.0001,0.0002
18094500,0.45540379,343.8621925,,,0.0001,0.0002
18095400,0.477971905,330.764223,,,0.0001,0.0002
18096300,0.511768628,271.2390679,,,0.0001,0.0002
18097200,0.540271136,254.0675358,,,0.0001,0.0002
18098100,0.56856182,229.2886327,,,0.0001,0.0002
18099000,0.598702042,195.1273053,,,0.0001,0.0002
18099900,0.627384178,195.1273053,,,0.0001,0.0002
18100800,0.652045929,158.3182531,,,0.0001,0.0002
18101700,0.672571196,134.3108228,,,0.0001,0.0002
18102600,0.692076831,134.3108228,,,0.0001,0.0002
18103500,0.693566877,136.155535,,,0.0001,0.0002
18104400,0.680507206,152.2832398,,,0.0001,0.0002
18105300,0.658609945,152.2832398,,,0.0001,0.0002
18106200,0.634954569,166.0105451,,,0.0001,0.0002
18107100,0.594780636,133.0202687,,,0.0001,0.0002
18108000,0.546471427,112.4421792,,,0.0001,0.0002
18108900,0.500686085,143.6030074,,,0.0001,0.0002
18109800,0.475721915,134.4069553,,,0.0001,0.0002
18110700,0.474043307,134.4069553,,,0.0001,0.0002
18111600,0.480162524,141.5299325,,,0.0001,0.0002
18112500,0.468909501,179.1081799,,,0.0001,0.0002
18113400,0.430623505,193.3249814,,,0.0001,0.0002
18114300,0.390683366,221.9721827,,,0.0001,0.0002
18115200,0.348898686,138.6799053,,,0.0001,0.0002
18116100,0.307176216,138.6799053,,,0.0001,0.0002
18117000,0.260912113,155.0896202,,,0.0001,0.0002
18117900,0.211337149,164.0389837,,,0.0001,0.0002
18118800,0.166185574,165.814738,,,0.0001,0.0002
18119700,0.121567367,136.3843004,,,0.0001,0.0002
18120600,0.089769428,130.6474045,,,0.0001,0.0002
18121500,0.098199482,130.6474045,,,0.0001,0.0002
18122400,0.124790392,165.4833348,,,0.0001,0.0002
18123300,0.136834766,162.306907,,,0.0001,0.0002
18124200,0.116868129,162.306907,,,0.0001,0.0002
18125100,0.089288401,111.5752711,,,0.0001,0.0002
18126000,0.063897854,113.6515446,,,0.0001,0.0002
18126900,0.052475475,113.6515446,,,0.0001,0.0002
18127800,0.043923525,117.6311814,,,0.0001,0.0002
18128700,0.033637466,105.5300794,,,0.0001,0.0002
18129600,0.021238234,95.72727566,,,0.0001,0.0002
18130500,0.006448347,92.07335075,,,0.0001,0.0002
18131400,0,84.87881717,,,0.0001,0.0002
18132300,0,84.87881717,,,0.0001,0.0002
18133200,0,94.41400922,,,0.0001,0.0002
18134100,0,75.12362574,,,0.0001,0.0002
18135000,0,74.4983038,,,0.0001,0.0002
18135900,0,88.68435465,,,0.0001,0.0002
18136800,0,118.594679,,,0.0001,0.0002
18137700,0,149.3853532,,,0.0001,0.0002
18138600,0,108.5593512,,,0.0001,0.0002
18139500,0,82.20239436,,,0.0001,0.0002
18140400,0,80.29549167,,,0.0001,0.0002
18141300,0,88.22002456,,,0.0001,0.0002
18142200,0,91.30236142,,,0.0001,0.0002
18143100,0,91.30236142,,,0.0001,0.0002
18144000,0,71.71038017,,,0.0001,0.0002
18144900,0,78.71970297,,,0.0001,0.0002
18145800,0,78.71970297,,,0.0001,0.0002
18146700,0,85.32211381,,,0.0001,0.0002
18147600,0,97.48760814,,,0.0001,0.0002
18148500,0,97.48760814,,,0.0001,0.0002
18149400,0,113.2592137,,,0.0001,0.0002
18150300,0,115.6027632,,,0.0001,0.0002
18151200,0,116.6439418,,,0.0001,0.0002
18152100,0,120.5373479,,,0.0001,0.0002
18153000,0,135.0671855,,,0.0001,0.0002
18153900,0,135.0671855,,,0.0001,0.0002
18154800,0,138.0128584,,,0.0001,0.0002
18155700,0,159.2187017,,,0.0001,0.0002
18156600,0,159.2187017,,,0.0001,0.0002
18157500,0,166.6039322,,,0.0001,0.0002
18158400,0,160.9748919,,,0.0001,0.0002
18159300,0,160.9748919,,,0.0001,0.0002
18160200,0,176.7708482,,,0.0001,0.0002
18161100,0,264.6221671,,,0.0001,0.0002
18162000,0.008754162,266.1422083,,,0.0001,0.0002
18162900,0.029400962,351.024457,,,0.0001,0.0002
18163800,0.053644767,243.2352185,,,0.0001,0.0002
18164700,0.080054025,243.2352185,,,0.0001,0.0002
18165600,0.108039086,288.250856,,,0.0001,0.0002
18166500,0.137291327,259.7926993,,,0.0001,0.0002
18167400,0.167801664,259.7926993,,,0.0001,0.0002
18168300,0.199722458,192.9885026,,,0.0001,0.0002
18169200,0.234410082,204.5244571,,,0.0001,0.0002
18170100,0.266748665,204.5244571,,,0.0001,0.0002
18171000,0.297586576,353.5065997,,,0.0001,0.0002
18171900,0.32622051,336.762912,,,0.0001,0.0002
18172800,0.350069884,277.555324,,,0.0001,0.0002
18173700,0.376207934,222.8198789,,,0.0001,0.0002
18174600,0.401357025,276.8852188,,,0.0001,0.0002
18175500,0.424412513,276.8852188,,,0.0001,0.0002
18176400,0.445391646,214.2969581,,,0.0001,0.0002
18177300,0.464477345,139.3007889,,,0.0001,0.0002
18178200,0.480241253,139.3007889,,,0.0001,0.0002
18179100,0.485456891,142.0008764,,,0.0001,0.0002
18180000,0.485974122,194.0782699,,,0.0001,0.0002
18180900,0.489969374,194.0782699,,,0.0001,0.0002
18181800,0.503677436,164.0787441,,,0.0001,0.0002
18182700,0.519488772,127.0146459,,,0.0001,0.0002
18183600,0.535223295,132.1172866,,,0.0001,0.0002
18184500,0.550426512,128.5729967,,,0.0001,0.0002
18185400,0.565898326,116.3998555,,,0.0001,0.0002
18186300,0.586778132,116.3998555,,,0.0001,0.0002
18187200,0.614253962,80.09115703,,,0.0001,0.0002
18188100,0.632629455,72.99637952,,,0.0001,0.0002
18189000,0.641319223,72.99637952,,,0.0001,0.0002
18189900,0.638873423,79.10459249,,,0.0001,0.0002
18190800,0.625770117,78.28182542,,,0.0001,0.0002
18191700,0.602451142,78.28182542,,,0.0001,0.0002
18192600,0.565766719,91.95751657,,,0.0001,0.0002
18193500,0.530855327,102.7337573,,,0.0001,0.0002
18194400,0.494605678,96.23508024,,,0.0001,0.0002
18195300,0.457801477,107.8596464,,,0.0001,0.0002
18196200,0.414358473,93.42487537,,,0.0001,0.0002
18197100,0.370978657,93.42487537,,,0.0001,0.0002
18198000,0.324380783,112.6523732,,,0.0001,0.0002
18198900,0.275945693,111.147956,,,0.0001,0.0002
18199800,0.233882932,111.147956,,,0.0001,0.0002
18200700,0.195270143,108.8327531,,,0.0001,0.0002
18201600,0.16197869,90.3868384,,,0.0001,0.0002
18202500,0.137927964,90.3868384,,,0.0001,0.0002
18203400,0.124194605,98.70983514,,,0.0001,0.0002
18204300,0.115655295,101.2396928,,,0.0001,0.0002
18205200,0.108643952,111.06991,,,0.0001,0.0002
18206100,0.100305205,88.93499116,,,0.0001,0.0002
18207000,0.088361861,193.6865676,,,0.0001,0.0002
18207900,0.075155307,193.6865676,,,0.0001,0.0002
18208800,0.063484293,143.2311045,,,0.0001,0.0002
18209700,0.052514004,125.8661917,,,0.0001,0.0002
18210600,0.042395311,125.8661917,,,0.0001,0.0002
18211500,0.032986833,175.7529857,,,0.0001,0.0002
18212400,0.024216716,330.7185579,,,0.0001,0.0002
18213300,0.016066457,330.7185579,,,0.0001,0.0002
18214200,0.008184015,162.1786721,,,0.0001,0.0002
18215100,0.002059834,140.8567126,,,0.0001,0.0002
18216000,0,142.2773248,,,0.0001,0.0002
18216900,0,180.3654074,,,0.0001,0.0002
18217800,0,160.0441101,,,0.0001,0.0002
18218700,0,160.0441101,,,0.0001,0.0002
18219600,0,169.4427421,,,0.0001,0.0002
18220500,0,101.5835636,,,0.0001,0.0002
18221400,0,101.5835636,,,0.0001,0.0002
18222300,0,107.4750165,,,0.0001,0.0002
18223200,0,99.15280619,,,0.0001,0.0002
18224100,0,99.15280619,,,0.0001,0.0002
18225000,0,80.3432354,,,0.0001,0.0002
18225900,0,58.63479749,,,0.0001,0.0002
18226800,0,58.94990215,,,0.0001,0.0002
18227700,0,49.10944116,,,0.0001,0.0002
18228600,0,52.0194747,,,0.0001,0.0002
18229500,0,52.0194747,,,0.0001,0.0002
18230400,0,53.11621161,,,0.0001,0.0002
18231300,0,51.17182548,,,0.0001,0.0002
18232200,0,51.17182548,,,0.0001,0.0002
18233100,0,46.16239188,,,0.0001,0.0002
18234000,0,44.57334721,,,0.0001,0.0002
18234900,0,44.57334721,,,0.0001,0.0002
18235800,0,45.5055158,,,0.0001,0.0002
18236700,0,46.74003363,,,0.0001,0.0002
18237600,0,48.28623146,,,0.0001,0.0002
18238500,0,48.4965347,,,0.0001,0.0002
18239400,0,58.07752976,,,0.0001,0.0002
18240300,0,58.07752976,,,0.0001,0.0002
18241200,0,60.151723,,,0.0001,0.0002
18242100,0,82.93937204,,,0.0001,0.0002
18243000,0,82.93937204,,,0.0001,0.0002
18243900,0,90.42366986,,,0.0001,0.0002
18244800,0,88.67069822,,,0.0001,0.0002
18245700,0,88.67069822,,,0.0001,0.0002
18246600,0,111.5988808,,,0.0001,0.0002
18247500,0,200.9650612,,,0.0001,0.0002
18248400,0.002150204,208.8025674,,,0.0001,0.0002
18249300,0.007556396,302.7877973,,,0.0001,0.0002
18250200,0.011786342,207.2806483,,,0.0001,0.0002
18251100,0.014048676,207.2806483,,,0.0001,0.0002
18252000,0.015811304,263.972986,,,0.0001,0.0002
18252900,0.01883181,247.2673553,,,0.0001,0.0002
18253800,0.024777269,247.2673553,,,0.0001,0.0002
18254700,0.033633763,189.726015,,,0.0001,0.0002
18255600,0.043929003,203.8478541,,,0.0001,0.0002
18256500,0.054144714,203.8478541,,,0.0001,0.0002
18257400,0.06279673,355.8541083,,,0.0001,0.0002
18258300,0.069631038,340.5529546,,,0.0001,0.0002
18259200,0.075871366,300.9613994,,,0.0001,0.0002
18260100,0.082825067,227.3629808,,,0.0001,0.0002
18261000,0.093496142,280.20211,,,0.0001,0.0002
18261900,0.115834112,280.20211,,,0.0001,0.0002
18262800,0.147163999,213.4875158,,,0.0001,0.0002
18263700,0.182314144,143.3616313,,,0.0001,0.0002
18264600,0.222590088,143.3616313,,,0.0001,0.0002
18265500,0.297671016,152.777238,,,0.0001,0.0002
18266400,0.385465566,201.2142089,,,0.0001,0.0002
18267300,0.449047734,201.2142089,,,0.0001,0.0002
18268200,0.425063358,167.9333863,,,0.0001,0.0002
18269100,0.251395619,132.1455114,,,0.0001,0.0002
18270000,0.162615716,133.6953111,,,0.0001,0.0002
18270900,0.148176118,129.8393699,,,0.0001,0.0002
18271800,0.150655868,117.1426077,,,0.0001,0.0002
18272700,0.17341845,117.1426077,,,0.0001,0.0002
18273600,0.236340596,80.3837614,,,0.0001,0.0002
18274500,0.344039378,73.1547249,,,0.0001,0.0002
18275400,0.356147443,66.5160928,,,0.0001,0.0002
18276300,0.332545117,79.20837233,,,0.0001,0.0002
18277200,0.303166718,78.3490613,,,0.0001,0.0002
18278100,0.272833614,78.3490613,,,0.0001,0.0002
18279000,0.259035919,91.98678119,,,0.0001,0.0002
18279900,0.246809527,102.76147,,,0.0001,0.0002
18280800,0.236084388,96.26243331,,,0.0001,0.0002
18281700,0.22916661,107.88781,,,0.0001,0.0002
