,Normed PV feed in series for 1 kWp installed PV capacity,Heat demand time series inclusive losses of district hetaing network. This demand time series needs to be equal to the thermal energy after the thermal storage in the modelica model,This is the COP of the air source heat pump. It must be identical to the COP of the modelica model.,Maximum thermal power of the air sourced heatpump. ,Fixed loss factor related to the thermal capacity of the storage. It can be considered as thermal losses in the empty state e.g. at 50C,Loss factor dependent on the state of charge of the storage. It is related to the thermal capacity of the storage
SECONDS,pv_normed_per_kWp,Heat_demand_after_storage_kW,COP_Heatpump_air,Maximum-Power_Heatpump_air,TES_fix_loss_factor,TES_SOC_loss_factor
6950700,0.16548165,1432.345097,2.848184737,0.998508206,0.0001,0.0002
6951600,0.201994623,1403.596188,2.851731667,1,0.0001,0.0002
6952500,0.236022072,1357.437908,2.847010257,0.998014563,0.0001,0.0002
6953400,0.25069728,1323.578881,2.842288847,0.996029126,0.0001,0.0002
6954300,0.255107273,1316.677814,2.837567436,0.994043689,0.0001,0.0002
6955200,0.250377682,1294.952248,2.832846026,0.992058252,0.0001,0.0002
6956100,0.229377271,1251.657874,2.837567436,0.994043689,0.0001,0.0002
6957000,0.205602765,1225.107222,2.842288847,0.996029126,0.0001,0.0002
6957900,0.149770322,1214.696477,2.847010257,0.998014563,0.0001,0.0002
6958800,0.119554288,1210.009758,2.851731667,1,0.0001,0.0002
6959700,0.111651926,1202.661355,2.851731667,1,0.0001,0.0002
6960600,0.10106043,1198.824101,2.851731667,1,0.0001,0.0002
6961500,0.082680635,1198.824101,2.851731667,1,0.0001,0.0002
6962400,0.061637068,1202.56838,2.851731667,1,0.0001,0.0002
6963300,0.044659259,1201.632808,2.847010257,0.998014563,0.0001,0.0002
6964200,0.0367768,1228.025622,2.842288847,0.996029126,0.0001,0.0002
6965100,0.032002025,1241.965557,2.837567436,0.994043689,0.0001,0.0002
6966000,0.028930675,1233.883029,2.832846026,0.992058252,0.0001,0.0002
6966900,0.027578697,1233.883029,2.825880011,0.989133754,0.0001,0.0002
6967800,0.027817173,1174.038513,2.818913997,0.986209256,0.0001,0.0002
6968700,0.028659706,1223.651606,2.811947982,0.983284758,0.0001,0.0002
6969600,0.029637044,1259.971802,2.804981967,0.98036026,0.0001,0.0002
6970500,0.03041,1292.457831,2.799280784,0.977971086,0.0001,0.0002
6971400,0.03071074,1277.685668,2.793579602,0.975581912,0.0001,0.0002
6972300,0.030657178,1277.685668,2.787878419,0.973192737,0.0001,0.0002
6973200,0.03005553,1291.581214,2.782177236,0.970803563,0.0001,0.0002
6974100,0.02864388,1317.467415,2.782177236,0.970803563,0.0001,0.0002
6975000,0.025236959,1317.467415,2.782177236,0.970803563,0.0001,0.0002
6975900,0.016308657,1527.824215,2.782177236,0.970803563,0.0001,0.0002
6976800,0.006489922,1491.003147,2.782177236,0.970803563,0.0001,0.0002
6977700,0.001094515,1491.003147,2.778800807,0.969390459,0.0001,0.0002
6978600,0,1548.03425,2.775424379,0.967977354,0.0001,0.0002
6979500,0,1457.139104,2.77204795,0.96656425,0.0001,0.0002
6980400,0,1474.107151,2.768671521,0.965151145,0.0001,0.0002
6981300,0,1546.246778,2.591463212,0.893066869,0.0001,0.0002
6982200,0,1548.826525,2.414254902,0.820982593,0.0001,0.0002
6983100,0,1568.586607,2.237046593,0.748898318,0.0001,0.0002
6984000,0,1555.053474,2.059838283,0.676814042,0.0001,0.0002
6984900,0,1442.418584,2.051703061,0.673611481,0.0001,0.0002
6985800,0,1442.418584,2.043567838,0.670408921,0.0001,0.0002
6986700,0,1358.423891,2.035432616,0.667206361,0.0001,0.0002
6987600,0,1469.69018,2.027297393,0.6640038,0.0001,0.0002
6988500,0,1469.69018,2.026497986,0.663689652,0.0001,0.0002
6989400,0,1385.2332,2.025698578,0.663375504,0.0001,0.0002
6990300,0,1398.115448,2.024899171,0.663061356,0.0001,0.0002
6991200,0,1369.971823,2.024099763,0.662747208,0.0001,0.0002
6992100,0,1403.014537,2.02250849,0.662122172,0.0001,0.0002
6993000,0,1445.891035,2.020917217,0.661497136,0.0001,0.0002
6993900,0,1445.891035,2.019325943,0.660872099,0.0001,0.0002
6994800,0,1421.793539,2.01773467,0.660247063,0.0001,0.0002
6995700,0,1430.678879,2.024160577,0.662773504,0.0001,0.0002
6996600,0,1430.678879,2.030586483,0.665299944,0.0001,0.0002
6997500,0,1404.476245,2.03701239,0.667826385,0.0001,0.0002
6998400,0,1400.915569,2.043438296,0.670352825,0.0001,0.0002
6999300,0,1398.765394,2.045890422,0.671318596,0.0001,0.0002
7000200,0,1403.325877,2.048342548,0.672284367,0.0001,0.0002
7001100,0,1399.620079,2.050794674,0.673250137,0.0001,0.0002
7002000,0,1396.989976,2.0532468,0.674215908,0.0001,0.0002
7002900,0,1397.782595,2.0532468,0.674215908,0.0001,0.0002
7003800,0,1399.910012,2.0532468,0.674215908,0.0001,0.0002
7004700,0,1399.910012,2.0532468,0.674215908,0.0001,0.0002
7005600,0,1401.393292,2.0532468,0.674215908,0.0001,0.0002
7006500,0,1396.146126,2.054894671,0.674865441,0.0001,0.0002
7007400,0,1396.146126,2.056542542,0.675514975,0.0001,0.0002
7008300,0,1393.672367,2.058190412,0.676164509,0.0001,0.0002
7009200,0,1405.417027,2.059838283,0.676814042,0.0001,0.0002
7010100,0,1405.417027,2.056553054,0.675519532,0.0001,0.0002
7011000,0,1444.968426,2.053267826,0.674225022,0.0001,0.0002
7011900,0,1431.63438,2.049982597,0.672930512,0.0001,0.0002
7012800,0,1417.072216,2.046697368,0.671636002,0.0001,0.0002
7013700,0,1439.645379,2.043453791,0.670359534,0.0001,0.0002
7014600,0,1494.625817,2.040210214,0.669083066,0.0001,0.0002
7015500,0,1549.511767,2.036966636,0.667806597,0.0001,0.0002
7016400,0,1543.077064,2.033723059,0.666530129,0.0001,0.0002
7017300,0,1564.769127,2.028934072,0.664648463,0.0001,0.0002
7018200,0,1564.769127,2.024145085,0.662766796,0.0001,0.0002
7019100,0,1588.145962,2.019356098,0.66088513,0.0001,0.0002
7020000,0,1781.071361,2.014567111,0.659003464,0.0001,0.0002
7020900,0,1781.071361,2.009867499,0.65716039,0.0001,0.0002
7021800,0.003442798,1748.70046,2.005167887,0.655317316,0.0001,0.0002
7022700,0.010798869,1604.937166,2.000468275,0.653474242,0.0001,0.0002
7023600,0.016253364,1614.438456,1.995768663,0.651631168,0.0001,0.0002
7024500,0.021545976,1787.808422,1.994221556,0.651025188,0.0001,0.0002
7025400,0.027720313,1840.365471,1.992674448,0.650419207,0.0001,0.0002
7026300,0.035321602,1777.124839,1.991127341,0.649813227,0.0001,0.0002
7027200,0.043092133,1741.706151,1.989580233,0.649207247,0.0001,0.0002
7028100,0.049593713,1749.807762,1.988810272,0.648905804,0.0001,0.0002
7029000,0.053663456,1749.807762,1.98804031,0.648604362,0.0001,0.0002
7029900,0.056242741,1813.128407,1.987270349,0.648302919,0.0001,0.0002
7030800,0.058028415,1817.911972,1.986500387,0.648001476,0.0001,0.0002
7031700,0.059522879,1817.911972,1.986500387,0.648001476,0.0001,0.0002
7032600,0.061098542,1745.75262,1.986500387,0.648001476,0.0001,0.0002
7033500,0.062392165,1691.612807,1.986500387,0.648001476,0.0001,0.0002
7034400,0.063557152,1675.003595,1.986500387,0.648001476,0.0001,0.0002
7035300,0.064867373,1689.998513,1.987270349,0.648302919,0.0001,0.0002
7036200,0.06682028,1687.488121,1.98804031,0.648604362,0.0001,0.0002
7037100,0.07074307,1687.488121,1.988810272,0.648905804,0.0001,0.0002
7038000,0.076396789,1666.6406,1.989580233,0.649207247,0.0001,0.0002
7038900,0.083286887,1627.673424,1.989580233,0.649207247,0.0001,0.0002
7039800,0.091803852,1627.673424,1.989580233,0.649207247,0.0001,0.0002
7040700,0.105335361,1587.614489,1.989580233,0.649207247,0.0001,0.0002
7041600,0.122826819,1560.044276,1.989580233,0.649207247,0.0001,0.0002
7042500,0.136880992,1560.044276,1.991904509,0.650117775,0.0001,0.0002
7043400,0.144957469,1491.732386,1.994228785,0.651028304,0.0001,0.0002
7044300,0.151397878,1470.444098,1.99655306,0.651938832,0.0001,0.0002
7045200,0.157646782,1462.711383,1.998877336,0.65284936,0.0001,0.0002
7046100,0.164219114,1449.254197,1.99965693,0.653154954,0.0001,0.0002
7047000,0.174133765,1429.490049,2.000436523,0.653460547,0.0001,0.0002
7047900,0.201934652,1429.0631,2.001216117,0.65376614,0.0001,0.0002
7048800,0.235278625,1423.744248,2.00199571,0.654071734,0.0001,0.0002
7049700,0.256384711,1406.45017,1.998891841,0.652855612,0.0001,0.0002
7050600,0.260840695,1406.45017,1.995787972,0.651639491,0.0001,0.0002
7051500,0.258479353,1429.116884,1.992684102,0.650423369,0.0001,0.0002
7052400,0.257987935,1419.976784,1.989580233,0.649207247,0.0001,0.0002
7053300,0.248435807,1419.976784,1.983486572,0.64682412,0.0001,0.0002
7054200,0.236995501,1345.676291,1.977392912,0.644440992,0.0001,0.0002
7055100,0.224992483,1400.184029,1.971299251,0.642057865,0.0001,0.0002
7056000,0.210979641,1412.310899,1.96520559,0.639674737,0.0001,0.0002
7056900,0.192959643,1460.7759,1.959259431,0.637354986,0.0001,0.0002
7057800,0.1696873,1450.210274,1.953313272,0.635035235,0.0001,0.0002
7058700,0.144552783,1450.210274,1.947367112,0.632715484,0.0001,0.0002
7059600,0.121477243,1472.124836,1.941420953,0.630395733,0.0001,0.0002
7060500,0.094366536,1501.578055,1.939228083,0.629541668,0.0001,0.0002
7061400,0.064434035,1501.578055,1.937035213,0.628687602,0.0001,0.0002
7062300,0.03611641,1711.339828,1.934842343,0.627833537,0.0001,0.0002
7063200,0.015040183,1687.942375,1.932649473,0.626979471,0.0001,0.0002
7064100,0.006108142,1687.942375,1.929038394,0.62557474,0.0001,0.0002
7065000,0.000774923,1852.043417,1.925427315,0.62417001,0.0001,0.0002
7065900,0,1674.9736,1.921816236,0.622765279,0.0001,0.0002
7066800,0,1691.391672,1.918205157,0.621360548,0.0001,0.0002
7067700,0,1768.845724,1.916064303,0.620528741,0.0001,0.0002
7068600,0,1777.737357,1.913923449,0.619696934,0.0001,0.0002
7069500,0,1815.173007,1.911782595,0.618865126,0.0001,0.0002
7070400,0,1821.547375,1.909641741,0.618033319,0.0001,0.0002
7071300,0,1683.184182,1.904719984,0.616123852,0.0001,0.0002
7072200,0,1683.184182,1.899798227,0.614214385,0.0001,0.0002
7073100,0,1603.665922,1.89487647,0.612304917,0.0001,0.0002
7074000,0,1726.649602,1.889954713,0.61039545,0.0001,0.0002
7074900,0,1726.649602,1.884452662,0.608265555,0.0001,0.0002
7075800,0,1642.644868,1.87895061,0.60613566,0.0001,0.0002
7076700,0,1665.030642,1.873448559,0.604005765,0.0001,0.0002
7077600,0,1641.416604,1.867946507,0.60187587,0.0001,0.0002
7078500,0,1665.732519,1.865243256,0.60083125,0.0001,0.0002
7079400,0,1733.762753,1.862540005,0.59978663,0.0001,0.0002
7080300,0,1733.762753,1.859836753,0.59874201,0.0001,0.0002
7081200,0,1714.199601,1.857133502,0.59769739,0.0001,0.0002
7082100,0,1733.495328,1.853798133,0.596410176,0.0001,0.0002
7083000,0,1733.495328,1.850462764,0.595122963,0.0001,0.0002
7083900,0,1740.373316,1.847127395,0.593835749,0.0001,0.0002
7084800,0,1822.331566,1.843792026,0.592548535,0.0001,0.0002
7085700,0,1822.331566,1.841158037,0.591533319,0.0001,0.0002
7086600,0,1853.061937,1.838524049,0.590518103,0.0001,0.0002
7087500,0,1840.055189,1.83589006,0.589502887,0.0001,0.0002
7088400,0,1859.44395,1.833256071,0.588487671,0.0001,0.0002
7089300,0,1868.752144,1.829361051,0.586988556,0.0001,0.0002
7090200,0,1894.77258,1.825466032,0.58548944,0.0001,0.0002
7091100,0,1894.77258,1.821571012,0.583990325,0.0001,0.0002
7092000,0,1901.783618,1.817675992,0.582491209,0.0001,0.0002
7092900,0,1914.594595,1.816392323,0.581997712,0.0001,0.0002
7093800,0,1914.594595,1.815108653,0.581504215,0.0001,0.0002
7094700,0,1914.968795,1.813824984,0.581010718,0.0001,0.0002
7095600,0,1934.281894,1.812541314,0.580517221,0.0001,0.0002
7096500,0,1934.281894,1.808105024,0.578813879,0.0001,0.0002
7097400,0,1924.778809,1.803668734,0.577110537,0.0001,0.0002
7098300,0,1960.772896,1.799232444,0.575407195,0.0001,0.0002
7099200,0,1947.07429,1.794796154,0.573703853,0.0001,0.0002
7100100,0,1991.093209,1.795424584,0.573944939,0.0001,0.0002
7101000,0,1964.278297,1.796053014,0.574186025,0.0001,0.0002
7101900,0,1964.278297,1.796681444,0.57442711,0.0001,0.0002
7102800,0,2001.582377,1.797309874,0.574668196,0.0001,0.0002
7103700,0,1932.740678,1.812265781,0.580425495,0.0001,0.0002
7104600,0,1932.740678,1.827221688,0.586182793,0.0001,0.0002
7105500,0,1934.340404,1.842177595,0.591940091,0.0001,0.0002
7106400,0,2068.127974,1.857133502,0.59769739,0.0001,0.0002
7107300,0.00010841,2068.127974,1.873119307,0.603892276,0.0001,0.0002
7108200,0.028376263,2057.334126,1.889105112,0.610087161,0.0001,0.0002
7109100,0.074949949,2059.345228,1.905090917,0.616282047,0.0001,0.0002
7110000,0.109181882,2080.907576,1.921076722,0.622476932,0.0001,0.0002
7110900,0.146533253,2158.473745,1.929862134,0.625899183,0.0001,0.0002
7111800,0.186763309,2096.817115,1.938647545,0.629321433,0.0001,0.0002
7112700,0.225630188,2096.817115,1.947432957,0.632743684,0.0001,0.0002
7113600,0.26329724,2024.815646,1.956218369,0.636165934,0.0001,0.0002
7114500,0.299621496,2025.687224,1.96225608,0.638525004,0.0001,0.0002
7115400,0.334814077,2025.687224,1.968293791,0.640884073,0.0001,0.0002
7116300,0.370462885,2077.851855,1.974331502,0.643243143,0.0001,0.0002
7117200,0.40543955,1963.317612,1.980369213,0.645602212,0.0001,0.0002
7118100,0.440181445,1963.317612,1.98344432,0.646805943,0.0001,0.0002
7119000,0.473316914,1920.178898,1.986519428,0.648009675,0.0001,0.0002
7119900,0.50053597,1877.645967,1.989594536,0.649213406,0.0001,0.0002
7120800,0.526397803,1864.683904,1.992669643,0.650417137,0.0001,0.0002
7121700,0.551014879,1803.465813,1.999730284,0.653186595,0.0001,0.0002
7122600,0.575721619,1783.81359,2.006790924,0.655956054,0.0001,0.0002
7123500,0.598887174,1783.81359,2.013851565,0.658725512,0.0001,0.0002
7124400,0.617837788,1657.119253,2.020912205,0.66149497,0.0001,0.0002
7125300,0.62984574,1659.926812,2.024921951,0.663071206,0.0001,0.0002
7126200,0.633855326,1659.926812,2.028931698,0.664647441,0.0001,0.0002
7127100,0.63636121,1589.286999,2.032941444,0.666223677,0.0001,0.0002
7128000,0.637995877,1546.894738,2.03695119,0.667799912,0.0001,0.0002
7128900,0.638133038,1546.894738,2.041847707,0.669728105,0.0001,0.0002
7129800,0.636001736,1511.453336,2.046744225,0.671656299,0.0001,0.0002
7130700,0.630699117,1459.818457,2.051640743,0.673584492,0.0001,0.0002
7131600,0.6236398,1483.874611,2.05653726,0.675512685,0.0001,0.0002
7132500,0.613049588,1433.599637,2.059021,0.676492161,0.0001,0.0002
7133400,0.607253486,1473.031307,2.061504741,0.677471638,0.0001,0.0002
7134300,0.59298568,1473.031307,2.063988482,0.678451114,0.0001,0.0002
7135200,0.571626316,1422.881684,2.066472222,0.67943059,0.0001,0.0002
7136100,0.549284353,1380.242907,2.063988482,0.678451114,0.0001,0.0002
7137000,0.522834056,1380.242907,2.061504741,0.677471638,0.0001,0.0002
7137900,0.496223364,1388.079073,2.059021,0.676492161,0.0001,0.0002
7138800,0.467726737,1373.307712,2.05653726,0.675512685,0.0001,0.0002
7139700,0.435926454,1373.307712,2.05083371,0.673267046,0.0001,0.0002
7140600,0.400150472,1330.608048,2.04513016,0.671021407,0.0001,0.0002
7141500,0.363321302,1359.495717,2.039426609,0.668775768,0.0001,0.0002
7142400,0.324953428,1348.209479,2.033723059,0.666530129,0.0001,0.0002
7143300,0.286468043,1348.5838,2.028934072,0.664648463,0.0001,0.0002
7144200,0.248004651,1332.166804,2.024145085,0.662766796,0.0001,0.0002
7145100,0.207422248,1332.166804,2.019356098,0.66088513,0.0001,0.0002
7146000,0.165557753,1303.813902,2.014567111,0.659003464,0.0001,0.0002
7146900,0.122021175,1290.832214,2.009092744,0.656856882,0.0001,0.0002
7147800,0.079887425,1290.832214,2.003618377,0.654710301,0.0001,0.0002
7148700,0.038522083,1335.79378,1.99814401,0.652563719,0.0001,0.0002
7149600,0.015778204,1330.053481,1.992669643,0.650417137,0.0001,0.0002
7150500,0.006131086,1330.053481,1.99189729,0.650114665,0.0001,0.0002
7151400,0.001172387,1349.152337,1.991124938,0.649812192,0.0001,0.0002
7152300,0,1346.516967,1.990352586,0.64950972,0.0001,0.0002
7153200,0,1359.777768,1.989580233,0.649207247,0.0001,0.0002
7154100,0,1355.486534,1.986514624,0.648007605,0.0001,0.0002
7155000,0,1387.196261,1.983449015,0.646807963,0.0001,0.0002
7155900,0,1387.196261,1.980383406,0.64560832,0.0001,0.0002
7156800,0,1427.057106,1.977317797,0.644408678,0.0001,0.0002
7157700,0,1420.531536,1.980383406,0.64560832,0.0001,0.0002
7158600,0,1420.531536,1.983449015,0.646807963,0.0001,0.0002
7159500,0,1436.553857,1.986514624,0.648007605,0.0001,0.0002
7160400,0,1477.234983,1.989580233,0.649207247,0.0001,0.0002
7161300,0,1477.234983,1.988810272,0.648905804,0.0001,0.0002
7162200,0,1506.766339,1.98804031,0.648604362,0.0001,0.0002
7163100,0,1520.439697,1.987270349,0.648302919,0.0001,0.0002
7164000,0,1570.710562,1.986500387,0.648001476,0.0001,0.0002
7164900,0,1576.129668,1.987270349,0.648302919,0.0001,0.0002
7165800,0,1602.305863,1.98804031,0.648604362,0.0001,0.0002
7166700,0,1602.305863,1.988810272,0.648905804,0.0001,0.0002
7167600,0,1574.879735,1.989580233,0.649207247,0.0001,0.0002
7168500,0,1623.161524,1.98804269,0.648605386,0.0001,0.0002
7169400,0,1623.161524,1.986505148,0.648003526,0.0001,0.0002
7170300,0,1529.594633,1.984967605,0.647401665,0.0001,0.0002
7171200,0,1511.539322,1.983430062,0.646799804,0.0001,0.0002
7172100,0,1511.539322,1.980383319,0.64560828,0.0001,0.0002
7173000,0,1516.852854,1.977336575,0.644416756,0.0001,0.0002
7173900,0,1489.231558,1.974289832,0.643225232,0.0001,0.0002
7174800,0,1476.878718,1.971243088,0.642033708,0.0001,0.0002
7175700,0,1487.689101,1.971243088,0.642033708,0.0001,0.0002
7176600,0,1502.292585,1.971243088,0.642033708,0.0001,0.0002
7177500,0,1502.292585,1.971243088,0.642033708,0.0001,0.0002
7178400,0,1490.069223,1.971243088,0.642033708,0.0001,0.0002
7179300,0,1487.151724,1.975057413,0.64352565,0.0001,0.0002
7180200,0,1487.151724,1.978871738,0.645017592,0.0001,0.0002
7181100,0,1484.433452,1.982686062,0.646509534,0.0001,0.0002
7182000,0,1470.120295,1.986500387,0.648001476,0.0001,0.0002
7182900,0,1470.120295,1.985732806,0.647701058,0.0001,0.0002
7183800,0,1468.162394,1.984965225,0.64740064,0.0001,0.0002
7184700,0,1495.299077,1.984197643,0.647100222,0.0001,0.0002
7185600,0,1507.603805,1.983430062,0.646799804,0.0001,0.0002
7186500,0,1491.475041,1.987291881,0.648312193,0.0001,0.0002
7187400,0,1491.97086,1.991153699,0.649824582,0.0001,0.0002
7188300,0,1482.891049,1.995015518,0.651336971,0.0001,0.0002
7189200,0,1482.892998,1.998877336,0.65284936,0.0001,0.0002
7190100,0,1499.433017,1.995015518,0.651336971,0.0001,0.0002
7191000,0,1499.433017,1.991153699,0.649824582,0.0001,0.0002
7191900,0,1523.713227,1.987291881,0.648312193,0.0001,0.0002
7192800,0,1540.85281,1.983430062,0.646799804,0.0001,0.0002
7193700,0.00028123,1540.85281,1.985739957,0.647704137,0.0001,0.0002
7194600,0.008153045,1592.899842,1.988049853,0.648608471,0.0001,0.0002
7195500,0.018690752,1716.539758,1.990359748,0.649512804,0.0001,0.0002
7196400,0.031213251,1816.02565,1.992669643,0.650417137,0.0001,0.0002
7197300,0.045461062,1863.818722,1.997354603,0.652253891,0.0001,0.0002
7198200,0.050333074,1885.715278,2.002039563,0.654090646,0.0001,0.0002
7199100,0.043050285,1885.715278,2.006724523,0.6559274,0.0001,0.0002
7200000,0.036928545,1903.014131,2.011409483,0.657764154,0.0001,0.0002
7200900,0.033275304,1815.780889,2.01219889,0.658073982,0.0001,0.0002
7201800,0.033536464,1815.780889,2.012988297,0.658383809,0.0001,0.0002
7202700,0.036853799,1834.644707,2.013777704,0.658693637,0.0001,0.0002
7203600,0.042578021,1876.031072,2.014567111,0.659003464,0.0001,0.0002
7204500,0.050417997,1876.031072,2.019356098,0.66088513,0.0001,0.0002
7205400,0.063440816,1677.55895,2.024145085,0.662766796,0.0001,0.0002
7206300,0.095322022,1661.666124,2.028934072,0.664648463,0.0001,0.0002
7207200,0.147072477,1624.144561,2.033723059,0.666530129,0.0001,0.0002
7208100,0.209045491,1600.538338,2.033723059,0.666530129,0.0001,0.0002
7209000,0.254041433,1549.778763,2.033723059,0.666530129,0.0001,0.0002
7209900,0.305910173,1464.513065,2.033723059,0.666530129,0.0001,0.0002
7210800,0.35278885,1449.556846,2.033723059,0.666530129,0.0001,0.0002
7211700,0.402301227,1428.566411,2.037784008,0.668128519,0.0001,0.0002
7212600,0.430135982,1428.566411,2.041844956,0.669726908,0.0001,0.0002
7213500,0.444329678,1419.862578,2.045905905,0.671325298,0.0001,0.0002
7214400,0.445784448,1352.864035,2.049966853,0.672923688,0.0001,0.0002
7215300,0.434958423,1352.864035,2.233019449,0.747393657,0.0001,0.0002
7216200,0.414005898,1319.976441,2.416072045,0.821863626,0.0001,0.0002
7217100,0.384204449,1312.006998,2.59912464,0.896333594,0.0001,0.0002
7218000,0.36339266,1326.280458,2.782177236,0.970803563,0.0001,0.0002
7218900,0.341226719,1359.749568,2.597492501,0.895690879,0.0001,0.0002
7219800,0.315664405,1343.683315,2.412807766,0.820578194,0.0001,0.0002
7220700,0.27540938,1343.683315,2.228123031,0.74546551,0.0001,0.0002
7221600,0.237953928,1294.161365,2.043438296,0.670352825,0.0001,0.0002
7222500,0.195174347,1345.669286,2.047538293,0.671968129,0.0001,0.0002
7223400,0.169499353,1345.669286,2.05163829,0.673583433,0.0001,0.0002
7224300,0.205886992,1381.241838,2.055738286,0.675198738,0.0001,0.0002
7225200,0.278013982,1513.393543,2.059838283,0.676814042,0.0001,0.0002
7226100,0.327426969,1513.393543,2.054926109,0.674879066,0.0001,0.0002
7227000,0.328041996,1328.855491,2.050013935,0.672944089,0.0001,0.0002
7227900,0.317797235,1338.902094,2.045101761,0.671009113,0.0001,0.0002
7228800,0.302737669,1348.792004,2.040189587,0.669074136,0.0001,0.0002
7229700,0.280767724,1403.424621,2.029084356,0.664713394,0.0001,0.0002
7230600,0.250652511,1328.679134,2.017979125,0.660352652,0.0001,0.0002
7231500,0.221136717,1328.679134,2.006873894,0.65599191,0.0001,0.0002
7232400,0.192403581,1232.913154,1.995768663,0.651631168,0.0001,0.0002
7233300,0.161694028,1243.166873,1.994221556,0.651025188,0.0001,0.0002
7234200,0.127746254,1299.777252,1.992674448,0.650419207,0.0001,0.0002
7235100,0.092804108,1284.18671,1.991127341,0.649813227,0.0001,0.0002
7236000,0.058916624,1279.490867,1.989580233,0.649207247,0.0001,0.0002
